Objects;V;S;R;G;d;W1;W2;W3;W4;W5;W6;W7;W8;D1;D2;D3;D4;D5;D6;D7;D8;WO1;WO2;WO3;WO4;WO5;WO6;WN1;WN2;WN3;WN4;WN5;WN6;IW1;IW2;IW3;IW4;CW1;CW2;CW3;CW4;CW5;CW6;CW7;CW8;ID1;ID2;ID3;ID4;CD1;CD2;CD3;CD4;CD5;CD6;CD7;CD8;HL1;HL2;A;CP;POL;MW;FLEX;FLEX_RB;NCC;DIFF;SE;SE0;SE1;LOGP n-Oct;LOGP c-Hex;PSA;HSA;PSAR;PHSAR;LgD5;LgD6;LgD7;LgD7.5;LgD8;LgD9;LgD10;AUS7.4;%FU4;%FU5;%FU6;%FU7;%FU8;%FU9;%FU10;SOLY;LgS3;LgS4;LgS5;LgS6;LgS7;LgS7.5;LgS8;LgS9;LgS10;LgS11;MpKaA;mpKaB;PB;VD;CACO2;SKIN;MetStab;HTSflag;C1;C2;C3;C4;C5;P1;P2;P3;P4;P5;EMDIF;EMDIS;Sdry/S;Spol/S;FLEX_PT;PAINS;CUSTOM
1,4-divinyloxybutane_c5;438.375;325.557;1.34654;1.25999;0.324369;698.0;340.75;134.25;48.875;16.25;0.5;0.0;0.0;169.375;49.625;10.125;2.875;1.25;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172.75;60.875;19.125;0.5;0.0;0.0;0.0781662;0.370372;0.67462;0.0;2.14402;1.04667;0.412371;0.150128;0.0499145;0.00153583;0.0;0.0;0.0396429;0.0999709;0.183289;0.0;0.520263;0.152431;0.0311006;0.00883103;0.00383958;0.000383958;0.0;0.0;1.60494;0.173913;4.30758;0.753605;16.344;142.195;2.0156;0.287942;0;0.811901;3.70054;3.70054;0.0;2.29155;0.802;22.86;302.697;0.0702182;0.0755212;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;-2.41258;;;55.9888;0.144907;1.36354;-1.58964;58.5001;0;0.0;0.0;0.4;0.4;0;0;0.0;0.2;0.0;0.0;2.50582;2.95832;0.665936;0.142621;5.53399;0;
1,4-divinyloxybutane_c6;439.625;328.454;1.33847;1.27322;0.323447;666.0;297.5;125.625;45.125;16.5;1.75;0.0;0.0;166.375;51.0;11.5;4.5;1.5;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;161.125;59.25;20.375;2.375;0.0;0.0;0.0435876;0.234428;0.429462;0.0;2.02768;0.905759;0.382474;0.137386;0.0502353;0.00532799;0.0;0.0;0.0320041;0.101256;0.217901;0.0;0.50654;0.155273;0.0350125;0.0137005;0.00456685;0.00190285;0.0;0.0;1.43478;0.388889;3.17073;0.869551;16.344;142.195;1.74953;0.249933;0;0.824973;3.70054;3.70054;0.0;2.29155;0.802;22.86;305.594;0.0695988;0.0748051;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;-2.53247;;;53.3825;0.199106;1.41187;-1.60451;57.0935;0;0.0;0.0;0.4;0.4;0;0;0.0;0.2;0.0;0.0;2.50582;3.10264;0.648371;0.130517;5.53399;0;
1,4-divinyloxybutane_c7;440.5;333.017;1.32275;1.29726;0.322805;677.375;297.0;116.75;45.875;15.75;1.125;0.0;0.0;189.125;60.875;14.625;6.75;1.125;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.125;55.5;18.375;1.5;0.0;0.0;0.0860764;0.483042;0.884172;0.0;2.03405;0.891846;0.350583;0.137756;0.0472949;0.00337821;0.0;0.0;0.0392259;0.0795212;0.214003;0.0;0.567914;0.182798;0.0439167;0.0202692;0.00337821;0.00112607;0.0;0.0;1.07692;0.166667;4.55294;1.45497;16.344;142.195;1.98113;0.283018;0;0.818888;3.70054;3.70054;0.0;2.29155;0.802;22.86;310.157;0.0686451;0.0737046;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;-2.39261;;;57.1265;0.116066;1.38905;-1.49359;59.4157;0;0.0;0.0;0.4;0.4;0;0;0.0;0.2;0.0;0.0;2.50582;3.06276;0.72693;0.130868;5.53399;0;
1,4-divinyloxybutane_c8;437.25;324.958;1.34556;1.25975;0.325204;609.875;198.75;63.625;23.0;10.25;4.0;0.875;0.0;194.625;61.625;12.5;5.0;1.875;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.75;28.5;11.5;2.75;0.0;0.0;0.0399372;0.431909;0.797339;0.967011;1.87678;0.611618;0.195795;0.0707784;0.0315426;0.0123093;0.00269266;0.0;0.0226134;0.118282;0.137946;0.0;0.598924;0.18964;0.0384665;0.0153866;0.00576998;0.001154;0.0;0.0;0.82;0.8;4.64508;1.113;16.344;142.195;1.95767;0.279667;0;0.816768;3.70054;3.70054;0.0;2.29155;0.802;22.86;302.098;0.0703476;0.0756709;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;-2.35607;;;56.4069;0.1337;1.46756;-1.34284;58.7437;0;0.0;0.0;0.4;0.4;0;0;0.0;0.2;0.0;0.0;2.50582;2.42529;0.766623;0.0672395;5.53399;0;
1,4-divinyloxybutane_c9;432.875;312.271;1.38622;1.1987;0.328491;661.625;295.75;120.625;48.5;20.375;3.625;0.25;0.0;179.375;55.625;11.75;4.375;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149.875;56.625;19.875;2.0;0.0;0.0;0.0980114;0.515556;0.920431;1.17119;2.11875;0.947094;0.386283;0.155314;0.0652478;0.0116085;0.000800586;0.0;0.03912;0.107301;0.225701;0.0;0.574421;0.17813;0.0376276;0.0140103;0.00320235;0.0;0.0;0.0;1.73404;0.828571;4.95741;0.721952;16.344;142.195;1.84516;0.263595;0;0.816792;3.70054;3.70054;0.0;2.29155;0.802;22.86;289.411;0.0732056;0.078988;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.29155;2.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;-2.21627;;;58.0025;0.117729;1.37477;-1.5021;62.4313;0;0.0;0.0;0.4;0.4;0;0;0.0;0.2;0.0;0.0;2.50582;2.74232;0.735259;0.147548;5.53399;0;
16a-fluoroestradiol_c0;632.125;417.592;1.51374;1.2694;0.459359;1104.75;704.75;315.625;119.5;52.25;11.75;0.25;0.0;190.5;93.0;43.5;23.125;12.25;7.125;6.25;4.125;180.5;56.375;18.25;1.625;0.0;0.0;364.125;132.5;56.375;10.375;0.0;0.0;0.0603886;0.236615;0.755294;1.66286;2.64552;1.68765;0.755821;0.286164;0.125122;0.0281375;0.00059867;0.0;0.0444109;0.10236;0.177377;0.237496;0.456187;0.222705;0.104169;0.055377;0.0293348;0.0170621;0.0149668;0.00987806;1.20115;0.508108;6.03997;1.23816;31.315;290.372;5.38712e-07;1.79571e-07;0;0.686598;9.39191;1.6835;7.70841;3.54328;-0.402;45.86;371.732;0.10982;0.123368;3.54328;3.54327;3.54322;3.54309;3.54268;3.53733;3.48715;2.0;100.0;99.9999;99.9986;99.9862;99.8622;98.6386;87.8717;-3.56277;-3.56277;-3.56277;-3.56277;-3.56277;-3.56271;-3.56258;-3.56217;-3.55682;-3.50664;-3.18635;14.8292;;79.6063;0.367284;1.05989;-2.35632;55.1354;0;0.0;0.0434783;0.173913;0.565217;0;0;0.0;0.0869565;0.0869565;0.0;5.96007;1.36324;0.583919;0.271856;0.0;0;
1-butanol_c0;257.0;209.719;1.22545;1.11121;0.288411;494.375;294.75;162.625;74.75;36.875;12.5;0.0;0.0;88.0;24.125;2.625;0.125;0.0;0.0;0.0;0.0;98.25;34.875;7.625;0.0;0.0;0.0;198.75;88.875;42.375;14.25;0.0;0.0;0.343651;0.902646;1.57546;0.0;2.35732;1.40545;0.775444;0.35643;0.175831;0.0596037;0.0;0.0;0.122116;0.174235;0.0;0.0;0.41961;0.115035;0.0125168;0.000596037;0.0;0.0;0.0;0.0;14.0476;25.0;4.91255;0.100485;8.751;74.1216;0.503058;0.125764;0;1.07305;2.884;0.0;2.884;1.09177;-1.174;20.23;189.489;0.0964625;0.106761;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;-0.417749;15.6689;;19.7134;0.0425172;1.05431;-2.36866;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41862;0.5371;0.338608;2.23607;0;
1-butanol_c10;250.375;200.673;1.24768;1.06762;0.296042;458.625;258.375;139.125;61.25;29.5;10.25;0.0;0.0;83.5;23.5;3.875;0.125;0.0;0.0;0.0;0.0;80.5;26.375;5.375;0.0;0.0;0.0;173.875;76.75;35.5;11.375;0.0;0.0;0.284644;0.821336;1.46787;0.0;2.28544;1.28754;0.693293;0.305223;0.147005;0.0510782;0.0;0.0;0.123887;0.318821;0.0;0.0;0.4161;0.117106;0.01931;0.000622905;0.0;0.0;0.0;0.0;7.6129;20.5;6.27281;0.0969865;8.751;74.1216;0.405344;0.101336;0;1.06;2.884;0.0;2.884;1.09177;-1.174;20.23;180.443;0.100811;0.112113;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;-0.418225;15.6689;;27.1882;0.178044;1.14664;-2.30174;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.31107;0.532608;0.289962;2.23607;0;
1-butanol_c11;250.25;199.313;1.25556;1.05731;0.29619;450.125;249.5;134.875;59.625;28.875;9.375;0.0;0.0;83.0;24.75;2.375;0.0;0.0;0.0;0.0;0.0;80.0;26.875;5.75;0.0;0.0;0.0;168.0;72.5;32.625;10.25;0.0;0.0;0.275044;0.806436;1.44918;0.0;2.25839;1.2518;0.676701;0.299153;0.144873;0.0470366;0.0;0.0;0.120359;0.240681;0.0;0.0;0.416431;0.124177;0.011916;0.0;0.0;0.0;0.0;0.0;12.1579;18.75;5.37862;0.0790291;8.751;74.1216;0.418385;0.104596;0;1.07112;2.884;0.0;2.884;1.09177;-1.174;20.23;179.083;0.101499;0.112965;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;-0.488002;15.6689;;25.1564;0.152169;1.1455;-2.26852;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41792;0.533032;0.284195;2.23607;0;
1-butanol_c12;257.0;209.567;1.22634;1.11;0.288411;494.375;295.25;162.0;74.5;37.625;12.125;0.0;0.0;88.25;24.25;2.625;0.125;0.0;0.0;0.0;0.0;98.5;35.125;7.625;0.0;0.0;0.0;199.5;88.625;42.125;14.25;0.0;0.0;0.344833;0.907925;1.57779;0.0;2.35903;1.40886;0.773023;0.355495;0.179537;0.0578574;0.0;0.0;0.121572;0.173895;0.0;0.0;0.421107;0.115715;0.0125258;0.000596468;0.0;0.0;0.0;0.0;14.3333;24.25;4.92139;0.0992388;8.751;74.1216;0.502711;0.125678;0;1.07316;2.884;0.0;2.884;1.09177;-1.174;20.23;189.337;0.0965324;0.106847;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;-0.418021;15.6689;;20.139;0.0414825;1.05268;-2.36699;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41879;0.539017;0.33772;2.23607;0;
1-butanol_c13;254.625;207.757;1.22559;1.10587;0.291101;468.25;270.75;150.375;67.5;32.375;10.625;0.0;0.0;84.25;22.625;3.625;0.5;0.125;0.0;0.0;0.0;92.5;31.75;6.875;0.0;0.0;0.0;182.375;83.75;39.375;12.5;0.0;0.0;0.328153;0.876966;1.52308;0.0;2.25384;1.30321;0.723804;0.3249;0.155831;0.0511416;0.0;0.0;0.110608;0.304017;0.492554;0.0;0.405523;0.108902;0.0174483;0.00240666;0.000601666;0.0;0.0;0.0;8.93103;21.25;6.04275;0.0915303;8.751;74.1216;0.530876;0.132719;0;1.01133;2.884;0.0;2.884;1.09177;-1.174;20.23;187.527;0.0973736;0.107878;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;-0.372286;15.6689;;22.6973;0.234597;1.21645;-2.38593;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41853;0.519069;0.308655;2.23607;0;
1-butanol_c14;255.0;201.941;1.26274;1.05821;0.290673;490.875;293.875;159.875;73.25;35.25;12.5;0.0;0.0;82.75;21.75;3.25;0.25;0.0;0.0;0.0;0.0;97.5;33.875;6.75;0.0;0.0;0.0;198.125;89.375;43.375;12.625;0.0;0.0;0.321708;0.861071;1.48612;0.0;2.43078;1.45525;0.791691;0.362729;0.174556;0.0618992;0.0;0.0;0.131041;0.18637;0.0;0.0;0.409773;0.107705;0.0160938;0.00123798;0.0;0.0;0.0;0.0;10.8462;25.0;4.94335;0.122845;8.751;74.1216;0.448513;0.112128;0;1.07306;2.884;0.0;2.884;1.09177;-1.174;20.23;181.711;0.100178;0.111331;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;-0.458315;15.6689;;22.2624;0.0937262;1.05511;-2.39798;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41891;0.524509;0.344593;2.23607;0;
1-butanol_c15;254.25;205.275;1.23859;1.08772;0.29153;463.75;266.5;147.25;64.5;29.75;9.125;0.0;0.0;83.5;20.75;2.0;0.0;0.0;0.0;0.0;0.0;87.625;28.375;6.375;0.0;0.0;0.0;185.0;78.5;35.5;10.125;0.0;0.0;0.307079;0.830019;1.56542;0.0;2.25917;1.29826;0.717332;0.314213;0.144928;0.0444527;0.0;0.0;0.105127;0.26752;0.0;0.0;0.406772;0.101084;0.00974305;0.0;0.0;0.0;0.0;0.0;14.875;18.25;6.21195;0.0553934;8.751;74.1216;0.503577;0.125894;0;1.05934;2.884;0.0;2.884;1.09177;-1.174;20.23;185.045;0.0985509;0.109325;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;-0.417098;15.6689;;23.8611;0.120602;1.12565;-2.28657;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41725;0.520669;0.298503;2.23607;0;
1-butanol_c16;257.0;209.56;1.22638;1.10995;0.288411;493.125;294.5;162.625;74.5;36.75;11.875;0.0;0.0;88.375;24.0;2.75;0.25;0.0;0.0;0.0;0.0;98.625;35.125;7.375;0.0;0.0;0.0;200.0;88.375;42.125;14.125;0.0;0.0;0.346358;0.907105;1.58745;0.0;2.35314;1.40532;0.77603;0.355506;0.175367;0.0566663;0.0;0.0;0.121268;0.168532;0.0;0.0;0.421716;0.114525;0.0131227;0.00119297;0.0;0.0;0.0;0.0;13.3636;23.75;4.87864;0.108623;8.751;74.1216;0.501779;0.125445;0;1.07472;2.884;0.0;2.884;1.09177;-1.174;20.23;189.33;0.0965355;0.10685;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;-0.424517;15.6689;;20.9339;0.0376156;1.0533;-2.3591;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41858;0.539797;0.337731;2.23607;0;
1-butanol_c17;251.75;203.385;1.2378;1.08338;0.294426;449.75;249.25;135.75;59.875;28.75;9.5;0.0;0.0;82.625;24.625;2.875;0.0;0.0;0.0;0.0;0.0;80.25;26.5;5.875;0.0;0.0;0.0;169.0;73.25;32.875;10.0;0.0;0.0;0.279309;0.811565;1.46312;0.0;2.21132;1.22551;0.667454;0.294392;0.141358;0.0467095;0.0;0.0;0.117613;0.231119;0.0;0.0;0.406249;0.121076;0.0141358;0.0;0.0;0.0;0.0;0.0;10.0;19.0;5.36245;0.0967488;8.751;74.1216;0.418353;0.104588;0;1.07325;2.884;0.0;2.884;1.09177;-1.174;20.23;183.155;0.0994666;0.110453;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;-0.489534;15.6689;;25.4046;0.132153;1.14794;-2.25359;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41807;0.519999;0.279673;2.23607;0;
1-butanol_c18;257.0;209.719;1.22545;1.11121;0.288411;494.375;294.875;162.5;74.75;36.75;12.375;0.0;0.0;88.0;23.875;2.625;0.125;0.0;0.0;0.0;0.0;98.625;35.0;7.875;0.0;0.0;0.0;198.75;89.0;42.25;14.25;0.0;0.0;0.344142;0.904191;1.57541;0.0;2.35732;1.40605;0.774848;0.35643;0.175235;0.0590076;0.0;0.0;0.121708;0.173872;0.0;0.0;0.41961;0.113843;0.0125168;0.000596037;0.0;0.0;0.0;0.0;14.0;24.75;4.91054;0.100922;8.751;74.1216;0.504104;0.126026;0;1.07317;2.884;0.0;2.884;1.09177;-1.174;20.23;189.489;0.0964625;0.106761;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;-0.418103;15.6689;;19.885;0.041872;1.05405;-2.36877;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41834;0.5371;0.338608;2.23607;0;
1-butanol_c19;252.0;197.243;1.27761;1.03366;0.294133;462.625;260.25;144.0;66.875;33.25;10.875;0.0;0.0;82.5;22.875;3.0;0.375;0.0;0.0;0.0;0.0;87.0;30.5;6.75;0.0;0.0;0.0;177.0;79.125;36.875;11.25;0.0;0.0;0.292209;0.823454;1.38868;0.0;2.34545;1.31944;0.730062;0.339048;0.168573;0.0551349;0.0;0.0;0.12206;0.340484;0.0;0.0;0.418265;0.115973;0.0152096;0.0019012;0.0;0.0;0.0;0.0;11.0833;21.75;6.40612;0.0656857;8.751;74.1216;0.475603;0.118901;0;1.04803;2.884;0.0;2.884;1.09177;-1.174;20.23;177.013;0.102564;0.114285;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;-0.416213;15.6689;;25.4868;0.199286;1.12442;-2.36098;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41843;0.535379;0.322096;2.23607;0;
1-butanol_c1;254.25;207.601;1.2247;1.10626;0.29153;468.0;271.0;150.125;67.375;32.375;10.625;0.0;0.0;84.375;22.5;3.625;0.5;0.125;0.0;0.0;0.0;92.5;32.0;6.875;0.0;0.0;0.0;182.5;83.75;39.25;12.5;0.0;0.0;0.331049;0.883375;1.5336;0.0;2.25432;1.30539;0.723141;0.324541;0.155948;0.0511799;0.0;0.0;0.109831;0.303379;0.491675;0.0;0.406428;0.108381;0.0174614;0.00240846;0.000602116;0.0;0.0;0.0;8.93103;21.25;6.04262;0.0918118;8.751;74.1216;0.530634;0.132659;0;1.01227;2.884;0.0;2.884;1.09177;-1.174;20.23;187.371;0.0974464;0.107967;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;-0.36621;15.6689;;22.6601;0.230896;1.2157;-2.38426;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41838;0.520228;0.308313;2.23607;0;
1-butanol_c20;252.0;204.335;1.23327;1.0899;0.294133;449.5;250.0;134.875;59.125;27.0;9.25;0.0;0.0;83.0;25.75;3.0;0.0;0.0;0.0;0.0;0.0;80.0;26.875;5.375;0.0;0.0;0.0;169.375;73.75;33.75;10.625;0.0;0.0;0.276578;0.809634;1.47872;0.0;2.19982;1.22348;0.660068;0.289353;0.132136;0.0452688;0.0;0.0;0.120375;0.24008;0.0;0.0;0.406196;0.126019;0.0146818;0.0;0.0;0.0;0.0;0.0;9.0;18.5;5.38202;0.101885;8.751;74.1216;0.432446;0.108112;0;1.07118;2.884;0.0;2.884;1.09177;-1.174;20.23;184.105;0.0990041;0.109883;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;-0.489126;15.6689;;26.472;0.135347;1.15371;-2.24488;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.4179;0.519931;0.274886;2.23607;0;
1-butanol_c21;251.375;206.229;1.21891;1.10784;0.294865;462.5;261.875;144.625;67.375;33.25;10.375;0.0;0.0;82.625;22.875;3.125;0.375;0.0;0.0;0.0;0.0;88.875;31.0;6.75;0.0;0.0;0.0;180.25;79.5;36.875;12.0;0.0;0.0;0.291618;0.818292;1.38601;0.0;2.24265;1.26983;0.701284;0.3267;0.161229;0.0503082;0.0;0.0;0.123419;0.34232;0.0;0.0;0.400647;0.11092;0.0151531;0.00181837;0.0;0.0;0.0;0.0;10.64;20.75;6.3711;0.0682748;8.751;74.1216;0.473183;0.118296;0;1.05446;2.884;0.0;2.884;1.09177;-1.174;20.23;185.999;0.0980949;0.108764;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;-0.387511;15.6689;;24.7643;0.171597;1.13467;-2.34513;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41832;0.512828;0.310365;2.23607;0;
1-butanol_c22;251.625;206.571;1.21811;1.10949;0.294572;462.0;261.75;144.5;67.25;33.125;10.375;0.0;0.0;82.5;22.875;3.125;0.375;0.0;0.0;0.0;0.0;88.75;30.875;6.75;0.0;0.0;0.0;180.125;79.25;36.875;12.0;0.0;0.0;0.292414;0.819674;1.39046;0.0;2.23652;1.26712;0.699519;0.325555;0.160357;0.050225;0.0;0.0;0.123119;0.341462;0.0;0.0;0.399379;0.110737;0.015128;0.00181536;0.0;0.0;0.0;0.0;10.6;20.75;6.37384;0.0685352;8.751;74.1216;0.473494;0.118373;0;1.05441;2.884;0.0;2.884;1.09177;-1.174;20.23;186.341;0.0979327;0.108565;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;-0.386518;15.6689;;24.7386;0.169972;1.13566;-2.34234;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41871;0.511206;0.309277;2.23607;0;
1-butanol_c23;251.625;205.384;1.22514;1.09995;0.294572;462.125;262.125;144.5;67.375;33.125;10.375;0.0;0.0;82.375;22.75;3.0;0.375;0.0;0.0;0.0;0.0;88.75;30.875;6.625;0.0;0.0;0.0;180.625;79.375;37.125;12.0;0.0;0.0;0.292779;0.820539;1.38862;0.0;2.25005;1.27627;0.703559;0.328043;0.161283;0.050515;0.0;0.0;0.122347;0.340893;0.0;0.0;0.401077;0.110768;0.0146068;0.00182584;0.0;0.0;0.0;0.0;11.0417;20.75;6.3382;0.0661464;8.751;74.1216;0.472946;0.118237;0;1.05416;2.884;0.0;2.884;1.09177;-1.174;20.23;185.154;0.0984982;0.10926;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;-0.389662;15.6689;;24.6392;0.17255;1.1339;-2.34531;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41848;0.513379;0.311641;2.23607;0;
1-butanol_c24;252.0;208.402;1.2092;1.1226;0.294133;460.25;259.625;145.0;67.25;31.625;10.875;0.0;0.0;81.625;22.375;3.0;0.25;0.0;0.0;0.0;0.0;89.0;30.625;6.375;0.0;0.0;0.0;177.375;80.5;37.75;12.75;0.0;0.0;0.293203;0.818443;1.41715;0.0;2.20848;1.24579;0.695772;0.322694;0.15175;0.0521829;0.0;0.0;0.121951;0.346521;0.0;0.0;0.391672;0.107365;0.0143953;0.00119961;0.0;0.0;0.0;0.0;10.5417;21.75;6.33159;0.0685822;8.751;74.1216;0.453256;0.113314;0;1.05526;2.884;0.0;2.884;1.09177;-1.174;20.23;188.172;0.0970722;0.107508;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;1.09177;2.0;100.0;100.0;100.0;100.0;100.0;100.0;99.9998;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;-0.369975;15.6689;;23.5535;0.167706;1.14357;-2.33874;100.0;0;0.0;0.0;0.166667;0.5;0;0;0.0;0.166667;0.166667;0.0;3.90329;1.41854;0.50134;0.30656;2.23607;0;
